label_bullying,text_message
0,most black shows nowadays are about bourgie ass  successful black people... which is cool to see  but...
0,yeah. i peeped that shit too and left a comment. the wizard? really? damn. who DOESN'T homeboy have a mix on?
0,sheeeeit. i'll watch shawn bradley's 9-foot-tall ass get rejected by everyone including the rim any day.
0,see... i only seen like 10 minutes of that show. it hurts too much. i'm from the damn projects too. i know 5 000 frankies.
0,my denny's boycott stands. fuck steve harvey.
0,Yeah  those little mutant scooters are zooming around Brisbane now too. I can't help but hate them more than normal scooters!
1,FUCK FUCK FUCK FUCK BIIAAAATCH!
1,damn straight :)
0,If I could run OS X on a Toughbook  you're damn sure I'd get one today.
0,I agree. I want to marry him too. Damn gay marriage and polygamy not being legal. Grrrr. Although I'd settle for a shag...
0,i came across some funny ass footage of u  seth  dae  etc. the other day when cleaning my harrd drive
0,HI! i hate packing too...lol  i make my mom do it....it's alot easier
0,I DO UNDERSTAND! I WAS TRYING TO PISS YOU OFF! AND IT WORKED!
0,AW DAMN. NOW I HAVE TO GO TO LUNCH ON TIME.
0,fucking awesome - I need to play that again
0,ahhh that night was a total fucking blur! u live in ny?
1,damn you hater!  lol
0,http://twitpic.com/vl1t - Absolutely no idea what she sees in you bro. Mia - keep kicking ass  love what you're doing on your ...
0,Firstgiving.com and Firstgiving.org are the same site - but both don't load for me at work. It's our firewall or something. Sucks.
0,yo baby maker... Love my iPhone... Hate the auto-correct... They need to teach it "hip".
0,Grr... having given up meat  this burger talk is killing me. And God knows I hate being even remotely identified as a virgin.
1,OMG your so MEAN .. really really mean +_+  i hate you .. hifftt
0,i think i'm hating the celtics more  sorry. :|  they won last year. and i hate kobe  but he's a damn good player
0,what the hell is the point of tweeting from an ipod touch if you are just going to use the mobile web interface. get a fucking app
0,that's my dad's reasoning. i just hate the shit out of kobe bryant though. i think i'm rooting lakers though.
0,I'm the same way! I think it's cuz they're all so damn nice when I wouldve otherwise assumed they were super bitches
0,I spy Chrystal while they're recording behind Andys drum set. Haha I fucking love this!
0,I so do!! When I come to visit we shalll. Woohoo! I cannot wait. =)) Love you  bitch!!
0,lucky bitch. i'm jealous. =D WE SEE HIM NEXT WEEK! OH YES. MARRY ME?
1,cunt? Whore?? Lololol
0,go to urgent care? He does but he kissed me and smacked my ass hahaha. Yum.
0,me to=( This sucks...
1,fuck u and ur fucking break =/
0,that is an awesome analogy/comment because turkey bacon sucks LOL If your going to have bacon it should be real!
0,I'll get my beer before too long... that's for DAMN sure! LOL
0,but its a-fucking-dorable  look at the bugger.
0,Drunken twitter kicks ass!
0,I hate when that happens.
0,As someone who spent many years in Phoenix  I think the desert creatures would freak if they saw snow.
0,In the same boat as you lady...hate the anticipation!
0,@elainea Nnnaaaahhh...60th follower sucks  I want to be 61st!!  YAY me  I'm 61st!!!
0,WHAT??!  Did you talk to your attorney?  What is wrong with the dog?  I hate vet bills.
0,actually i think that would be Brendon. so we would have rufus_: I hate jackhammers. Brendon: jackhammers??? cupcakes!!!
0, but tequila lures me in...then bitch slaps me silly.  Last night there was NONE of that.
1,wow   that sucks.
0,I would hate for my baby to have hair that is wild and unmanageable! Just come home looking like a fraggle
0,Girl...you good. Lol at hearing your own name... Call me when you can. I'm the graduate damn it! Lol
0,oh my god thank you. I HATE IT HERE IN CALI! Though  you should wait till it gets hot. Then it sucks MORE. lol
0,No it just got a little juvenile for me. And I hate Edward...which is a problem if you want to like Twilight.
1,LIES! I HATE HIM!
0,wel nt da same 4me. i follow news more than anything bt i prefer reading news papers.i hate nws chnls as they tk 2mch on phon:)
0,Damn straight  Tom. If you can't do it for the lulz  what can you do it for?
0,damn! no good. have a good time man.
0,ic that sucks though  good luck then man  I might be getting the iphone  im going to crack it for tmobile
0,2008 was the year I started "fucking paying attention " as one friend said I wasn't doing before.
0,I hate that.
1,damn straight
0,now if only he wasn't a hate and fear mongering a-hole...
0,I'm sure she can do some new headshots for you... Although you are neither a bride nor a bitch.
1,I hate you so much you stupid New York... douche. bagel.
1,I wish I could punch you square in the face. that's how much I hate you right now.
1,you are a twitter/last.fm whore! :P
0,yeah i want one! but fuck if i cant find one anywhere.
0,damn  that sucks that I missed her. I take it she is gone already...
0,yeah me either... I don't even know where the damn databases are stored. Its in ASP (original style)... yay!
0,i feel left out  lol  jk... being bored sucks  =/
0,SHE HAS A BIG ASS.  Sistas been having big asses for ever and we get no credit for it!  Kim K  J-lo  Vida  they have big
0,asses and it's like the whole world is like  "OMG  I HAVE NEVER SEEN AN ASS LIKE THAT EVER IN LIFE!"  wut?!?!!  Outrage! lol
0,bro u haven't seen School of Rock??? that movie is royal ass kicker. Another one of Jack Black's awesomes. seen Be Kind Rewind?
0,Hah  next you're going to start demanding ass-grabs as payment for those Metronauts shirts.
0,&lt;3 Funxykins. Fuck planet earth indeed &lt;3
0,Hate Wall-E? Your girlfriend has no soul. EAT HER.
0,it was fucking personalized. Damn it.
0,tell me where you want to go. I'll be there. I'm at woofs. It sucks. :(
0,it's ok to bitch. Just be as quick to post good stuff too. Life is too great to just focus on the bad shit.
0,is a long-ass dinner a good thing?
0,damn maybe i should drive up and join u
0, Yes indeed and french vanilla ice cream in it.  It's horribly calorie and fat laden but worth it!
0,nothing to fuck up. grey hair  grey eyes  palest skin. just change the colors not styles.
0,Yeah  but we have Kass' weak wannabe columns.  Oh joy.
0,thanks for updating  but whoever he is  ask that MoFo to SHUT THE FUCK UP and nobody asked him to follow me on twitter
0,dropping nuke and all are old trends.......tell them tht u will remove Vimax ads fom thr site if they piss u off :)
0,ur right.......just managed to lock my phone and the fucking phone now asking me PUK code:(
0,commiserating in the flu club (mine is tummy flu) w you. def. sucks being sick.
0,that sucks. same feeling as when a place you've been wanting to photo shuts it's doors or burns down. ugh.
0,it's so true. using someone else's computer sucks!  Sorry about yours.
0,@graf808 Damn it you two  get a room already! ;-p
1,Doh!  That sucks!
1,i hate you for both those statements. lol
0,anytime love. hey how was that exam! i just remembered. and lol aint that a bitch re: liking people. it never seems to work right
0,haha yeah il only be leaving this land for one "hot minute" at a time LOL. i hate that term hot minute :P aim is being wack btw
0,fine... Here's a pic... of my grandmas fat cat. :P http://snipurl.com/93pdr
0,we keep it utmost real. Now get ya ass to NY
1,fuck up foo.
0,THANK YOU especially how they turned optimus prime basically into a big ass american flag. effects were ill tho u cant front!
0,Welcome to the fag brigade! Sorry  sorry  I meant to say "Welcome to Twitter!" Is lumieru on LJ. :3
0, I guess with a "Don't Buy - Updates soon" rating  I better wait. Damn!
0,No  not ever.  I'd freeze to death  and I hate feeling "cold".
0,Don't you just hate suspended people? They should be good.
0,Local and Etsy...I'm done giving my $ to Fat Cats that produce elsewhere.
0,don't buy it....1 study  many people don't want to see solar go anywhere (fat cats)...they've been fighting it for 40 years.
1,i REALLY hate you
0,awesome. now getchur ass to work.
0,yeah you should. Fucking dumbass.
0,yep  i was thinking of you when on GeekCast and talking about how much i hate inspirational tweets :)
0,i hate the "let's play introductions" throwaway day in classes of more than 5 at the beginning of a semester.
0,o.  Well then.  Fuck santa.
0,I hate that. Then they have kids of their own and they're all "Why didn't you tell me it was so hard?"
0,Oh damn. I only have one strike. But no spares!
1, fuck you fool
1,God damn it  Louis!
0,Happy Fucking Birthday  my Bitch! Love you!
0,I hate that. I have no veins  because of IV infusions.
0,for some reason I never see your damn tweets.  Indian larry is a clothing line.  u r a nerd.  sincerely  me. (also a nerd)
1,Nerd alert!
0,Well HOT DAMN. Look at you  catching up with the social networking. Next you're gonna tell me you have a Kaboodle!
0,oh no fucking way!
1,SHUT THE FUCK UP! What?! Why does Micky Rouke have ur #?
0,you should totally go. And be all weird and crazy and freak the guy out
1,Freak.
0,especially when I don't give a rats ass what he thinks about me LOL
0,the show just seems gay overall. what man would compete to be another man's friend? the hell...
0,fuck that...I can fly to Milwaukee to free. If u got a car i need no other plan...ALPINE HERE WE COME!!! Both shows...
1,VTU  SUCKS &gt;.&lt;
0,Don't hide that pussy from yourself. Bust that kegel nut.
0, Damn skippay; tryna make my toes shine for '09.
0,Breakfast Pig's Feet  SWeezy? Y'all havin' Mimosas with that  homey?
0, My KEGELS can't take the archives. Fuck!  Got them workin' workin' day & night!
0,Ooh  a fat girl's fantasy! Cake AND HellRaiser's trouser snake. FUCK!  Sensory OVERLOAD **spontaneously combusts**
0,I KNOW they're gay. I have HDSOV (that's "Hi-Def Smell-O-Vision" for y'all who aint up on it) & upon their breaths: I.Smell.BOOGINA
0,Nah man  no help needed right now. Just ranting about this damn shopping cart I have to debug.
0,Great  come on dude  GRE sucks like hell! At least the verbal portion does. ;)
0,Man  it was that damn Youtube code!
0,@sherrieholmes @louislandon @PeteFromTheHip Thanks for the encouraging words. Sometimes I have to kick my own ass to keep moving.
0,Sorry about  ur bank trouble  but all that talk about ur Curvy Ass has me way to distracted to get anything done today.
1,HOLY FUCK! GIRL YOU CANT DO STUFF LIKE THAT!
0,fuck I just did my flist cut and saw your name striked through - HEARTATTACK!
0,damn yall know the crock pot stuff is funny
0,SuperShuttle sucks  PrimeTime Shuttle sucks: LAX is the only airport where the parking is worth the cost
0,I need to write a blog post about how much I hate DM's. Off to do that  be back in a second.
0,my twitter limit is self imposed. I just know that I piss people off if I do more than a few dozen tweets. See ya later!
0,http://twitpic.com/vbgo - thats fucking awesome!
0,oranges fuck yeah
0,fuck. YOU. Lost the game.
0,Wow! So sorry your holiday was rough! I hate people being so blase about animals suffering. Sorry too about your marriage..
0,expect a hate comment from @LH13. lol
0,that's some kick ass hair. :)
